timestamps,TP9,AF7,AF8,TP10,Right AUX
1574477755.536,1.953,36.133,47.852,-10.254,17.090
1574477755.540,-3.906,34.180,48.828,-11.719,16.602
1574477755.544,0.977,34.668,41.992,-11.230,15.625
1574477755.548,18.066,43.457,41.504,-5.859,13.184
1574477755.552,12.207,45.898,44.922,7.812,13.184
1574477755.556,-11.230,32.715,34.668,-11.719,17.578
1574477755.560,-17.578,24.902,38.086,-17.090,1.953
1574477755.563,-11.230,26.367,38.574,-7.324,-31.250
1574477755.567,2.930,29.785,26.855,-20.020,-20.996
1574477755.571,-1.465,29.297,26.367,-11.230,35.645
1574477755.575,-5.859,38.574,39.551,4.395,58.594
1574477755.579,-0.977,39.551,39.551,-1.953,26.367
1574477755.583,-1.465,31.738,36.133,-9.766,33.203
1574477755.587,-5.859,30.273,35.645,-3.418,83.496
1574477755.591,-6.348,38.574,37.598,3.906,59.570
1574477755.595,-6.348,41.992,49.316,4.395,48.340
1574477755.599,-20.508,33.691,40.039,-2.441,82.520
1574477755.602,-17.578,26.855,29.297,-8.789,73.730
1574477755.606,-4.883,30.762,43.457,19.043,43.457
1574477755.610,-5.859,36.621,40.527,14.160,54.199
1574477755.614,-15.137,33.691,36.133,-14.648,42.480
1574477755.618,-20.996,31.738,46.387,-15.625,-28.320
1574477755.622,-20.020,33.203,52.734,-25.391,-39.062
1574477755.626,-8.301,29.785,51.270,-24.902,10.254
1574477755.630,8.301,31.738,47.852,-1.465,38.574
1574477755.634,-9.277,33.691,47.852,-1.953,6.348
1574477755.638,-28.809,30.762,38.086,-18.066,55.664
1574477755.642,-18.555,34.668,26.855,-10.254,113.770
1574477755.645,-7.324,31.738,32.227,-7.324,99.609
1574477755.649,-3.906,28.809,35.645,11.230,20.020
1574477755.653,-3.906,35.645,35.156,28.320,29.297
1574477755.657,-19.531,33.203,39.062,-0.977,20.996
1574477755.661,-35.645,19.043,46.387,-18.066,-40.039
1574477755.665,-22.949,22.461,48.828,-9.766,7.324
1574477755.669,-9.766,37.109,40.527,-7.324,56.152
1574477755.673,-16.602,38.086,24.414,-14.160,44.434
1574477755.677,-20.020,31.738,24.414,-25.391,-4.395
1574477755.681,-18.555,29.297,41.992,-23.926,6.836
1574477755.684,-14.648,27.832,41.504,-6.348,12.695
1574477755.688,-6.836,32.227,37.109,2.441,30.762
1574477755.692,-10.742,33.203,39.551,-15.137,56.152
1574477755.696,-20.508,34.668,30.273,-9.277,82.031
1574477755.700,-26.855,39.062,24.902,-9.766,-4.395
1574477755.704,-27.832,37.598,29.785,-27.344,-59.082
1574477755.708,-19.043,39.551,36.621,-9.277,38.086
1574477755.712,-14.160,38.086,36.621,-7.324,36.133
1574477755.716,-22.949,23.438,31.738,-29.785,19.043
1574477755.720,-21.973,22.949,33.203,-23.438,32.715
1574477755.724,-6.836,38.574,36.621,-17.090,39.062
1574477755.727,-1.465,38.086,33.691,-16.602,31.250
1574477755.731,-2.930,29.785,27.344,-7.324,2.930
1574477755.735,-9.277,33.203,26.367,0.000,20.508
1574477755.739,-26.367,39.551,35.645,2.441,-32.715
1574477755.743,-39.551,36.621,44.434,-11.719,-80.078
1574477755.747,-29.785,30.273,50.293,-10.254,-2.930
1574477755.751,-9.277,25.879,51.758,8.301,83.496
1574477755.755,-9.766,25.391,38.086,2.441,58.594
1574477755.759,-6.348,32.227,34.180,3.418,40.039
1574477755.763,-10.254,34.668,35.645,3.418,52.246
1574477755.767,-14.160,23.926,30.762,-14.160,46.387
1574477755.770,0.977,20.508,42.480,-17.578,-17.090
1574477755.774,1.953,26.367,50.781,-5.371,21.973
1574477755.778,-14.160,21.973,44.434,-4.883,38.086
1574477755.782,-26.855,19.531,37.109,-11.719,14.160
1574477755.786,-16.113,28.320,38.574,0.000,-18.555
1574477755.790,0.488,34.180,43.945,10.254,-7.324
1574477755.794,-1.465,34.668,35.156,9.277,-15.137
1574477755.798,-11.230,29.785,30.273,14.648,-41.504
1574477755.802,-10.742,27.344,34.180,16.602,-15.137
1574477755.806,-3.418,20.996,35.645,-2.930,4.395
1574477755.809,3.418,16.113,41.504,-1.465,31.738
1574477755.813,0.488,30.762,39.551,1.953,-8.301
1574477755.817,-13.672,41.504,43.457,0.977,-30.762
1574477755.821,-23.926,35.645,45.410,10.742,5.859
1574477755.825,-10.254,30.762,38.574,13.184,65.430
1574477755.829,8.789,26.367,30.273,6.836,59.082
1574477755.833,10.742,24.414,23.926,13.672,19.043
1574477755.837,-7.324,31.738,31.250,9.766,91.309
1574477755.841,-12.695,29.297,37.598,1.465,72.754
1574477755.845,-7.324,19.043,30.762,0.488,22.461
1574477755.849,-0.977,20.996,26.367,0.000,51.270
1574477755.852,7.324,38.086,35.645,4.883,18.066
1574477755.856,-6.836,38.574,40.527,5.859,-7.324
1574477755.860,-24.414,29.297,36.133,-6.348,-0.977
1574477755.864,-23.926,28.809,34.668,-5.859,61.523
1574477755.868,-13.184,26.855,39.062,8.301,75.684
1574477755.872,-8.301,25.391,31.250,0.000,10.742
1574477755.876,-7.324,20.508,23.438,1.953,50.293
1574477755.880,-10.742,19.043,35.645,10.254,108.887
1574477755.884,-22.461,27.344,28.320,1.953,88.867
1574477755.888,-20.020,33.691,21.973,5.371,49.805
1574477755.892,-6.836,34.180,37.109,10.742,48.828
1574477755.895,-23.926,31.250,39.551,-10.254,41.992
1574477755.899,-23.926,29.297,34.180,-13.672,12.207
1574477755.903,-11.230,21.973,30.273,-15.625,-11.719
1574477755.907,-17.090,16.113,30.273,-24.902,-16.602
1574477755.911,-11.719,26.855,29.785,-15.625,21.973
1574477755.915,-4.395,34.180,33.691,-12.695,47.852
1574477755.919,-15.625,29.297,34.180,-9.766,32.227
1574477755.923,-22.461,25.391,18.555,-15.137,31.738
1574477755.927,-8.789,27.344,14.648,-17.090,20.996
1574477755.931,-7.324,26.367,29.297,-12.695,-14.160
1574477755.934,-21.484,28.320,40.039,-24.414,0.977
1574477755.938,-38.574,30.762,39.062,-22.949,3.418
1574477755.942,-31.250,27.832,38.574,-15.137,6.836
1574477755.946,-6.348,34.668,40.039,-16.113,0.488
1574477755.950,-5.859,37.109,37.598,-6.836,-41.016
1574477755.954,-16.602,31.738,34.668,-8.301,0.000
1574477755.958,-20.996,29.297,26.367,-2.441,67.871
1574477755.962,-24.902,31.738,28.320,2.441,88.379
1574477755.966,-20.020,30.762,34.180,-8.789,18.066
1574477755.970,-2.441,30.273,34.180,-4.883,32.715
1574477755.974,-3.418,35.156,40.527,-2.441,43.945
1574477755.977,-7.324,33.691,37.109,-24.902,-2.930
1574477755.981,-8.789,34.668,33.691,-37.109,3.906
1574477755.985,-17.578,33.203,35.645,-28.809,10.254
1574477755.989,-11.719,25.391,27.832,-29.785,4.883
1574477755.993,-14.160,20.996,28.809,-41.016,20.020
1574477755.997,-31.738,21.484,23.438,-41.992,38.086
1574477756.001,-29.785,24.902,20.508,-26.367,33.691
1574477756.005,-19.531,27.832,34.668,-10.254,51.758
1574477756.009,-18.555,27.344,41.016,-5.371,81.055
1574477756.013,-24.414,21.973,36.621,-24.414,102.051
1574477756.016,-26.855,19.531,40.527,-24.902,27.344
1574477756.020,-25.391,21.484,45.410,-20.020,9.277
1574477756.024,-25.879,20.020,32.715,-25.391,68.848
1574477756.028,-14.648,20.020,30.273,-19.043,37.598
1574477756.032,-6.836,13.672,39.062,-7.812,33.203
1574477756.036,-11.719,-1.465,29.297,-7.812,67.383
1574477756.040,-12.207,6.348,29.297,-2.441,-21.484
1574477756.044,-11.230,20.508,38.086,4.395,-37.109
1574477756.048,-3.906,20.996,35.156,-8.789,-2.441
1574477756.052,10.742,25.391,32.715,0.977,-19.043
1574477756.056,2.930,32.715,35.156,-6.836,31.250
1574477756.059,-9.766,36.133,40.527,-35.645,86.914
1574477756.063,-5.859,32.227,37.109,-22.949,70.801
1574477756.067,-10.742,29.297,30.273,-17.578,22.949
1574477756.071,-9.277,29.785,38.086,-18.066,42.480
1574477756.075,-8.301,31.738,29.297,-24.902,51.758
1574477756.079,-15.137,36.133,24.902,-42.969,60.059
1574477756.083,-22.461,33.203,39.062,-28.809,53.711
1574477756.087,-26.855,25.391,37.109,-19.531,4.883
1574477756.091,-15.137,21.973,35.156,-20.996,-24.902
1574477756.095,-13.184,23.926,36.133,-29.785,-20.996
1574477756.099,-26.855,22.949,37.598,-51.270,-2.930
1574477756.102,-32.715,13.672,36.133,-40.527,42.480
1574477756.106,-23.926,16.602,40.039,-27.832,125.000
1574477756.110,-6.836,21.973,40.039,-21.484,58.594
1574477756.114,-13.184,20.996,34.180,-19.043,-6.348
1574477756.118,-36.133,20.508,25.879,-26.367,-30.762
1574477756.122,-36.133,19.043,19.043,-30.762,-20.020
1574477756.126,-19.531,20.996,31.738,-33.691,-0.977
1574477756.130,-2.930,20.508,34.668,-32.715,9.766
1574477756.134,-9.766,22.949,31.250,-36.621,49.805
1574477756.138,-27.832,25.879,39.551,-34.668,31.250
1574477756.141,-17.090,22.461,41.016,-35.156,48.340
1574477756.145,2.930,21.484,37.598,-30.273,30.762
1574477756.149,-0.488,19.531,37.598,-21.973,-31.250
1574477756.153,-3.906,26.855,41.992,-17.578,-47.363
1574477756.157,-3.906,25.879,33.691,-19.531,-8.301
1574477756.161,-7.324,22.461,18.555,-24.902,-18.066
1574477756.165,4.883,29.785,20.020,-31.738,-11.230
1574477756.169,15.625,25.391,33.691,-26.855,40.527
1574477756.173,4.395,20.020,39.551,-20.020,23.438
1574477756.177,-16.602,21.484,41.992,-24.902,19.043
1574477756.181,-23.926,28.809,41.016,-24.414,53.711
1574477756.184,-13.672,30.762,40.039,-19.531,65.918
1574477756.188,-11.230,29.785,39.551,-18.066,16.113
1574477756.192,-20.508,29.785,27.832,-13.672,-1.953
1574477756.196,-24.414,29.297,18.555,-5.859,73.242
1574477756.200,-31.250,28.320,23.438,-16.602,52.734
1574477756.204,-26.855,27.344,37.598,-21.973,12.207
1574477756.208,-6.836,30.273,45.898,-8.301,58.594
1574477756.212,-3.418,27.832,47.363,5.859,16.602
1574477756.216,-18.066,25.391,36.133,-6.836,-20.508
1574477756.220,-16.602,33.691,30.273,-19.531,-39.062
1574477756.224,-8.789,37.598,37.109,-0.977,34.180
1574477756.227,-0.977,40.039,33.203,13.672,106.934
1574477756.231,0.488,43.945,24.902,0.000,62.500
1574477756.235,-4.395,36.621,23.926,-7.812,66.406
1574477756.239,-9.766,23.438,26.855,-11.719,46.387
1574477756.243,-15.137,26.855,34.180,-20.996,-27.344
1574477756.247,-2.930,38.086,35.156,-11.230,-27.344
1574477756.251,11.719,41.504,31.250,-1.953,15.137
1574477756.255,11.719,46.875,24.414,-10.742,86.914
1574477756.259,-3.418,54.199,29.297,-18.555,100.586
1574477756.263,-10.742,42.480,32.227,-25.879,59.570
1574477756.266,-14.160,31.738,20.508,-29.297,-16.602
1574477756.270,-4.395,46.387,28.320,-1.465,-11.719
1574477756.274,-0.977,52.246,35.645,3.418,14.160
1574477756.278,-22.949,39.062,29.297,-20.996,0.488
1574477756.282,-18.066,31.250,22.949,-27.344,-4.883
1574477756.286,5.371,34.668,20.996,-25.879,33.203
1574477756.290,16.602,43.457,32.227,-5.859,48.340
1574477756.294,5.859,48.340,33.203,3.418,0.000
1574477756.298,-16.602,46.875,31.738,-15.625,-45.410
1574477756.302,-29.785,41.504,33.691,-20.508,-19.531
1574477756.306,-16.113,35.645,35.645,-19.043,14.648
1574477756.309,-10.254,34.668,35.645,-26.367,-38.086
1574477756.313,-22.949,35.156,26.367,-19.043,-29.785
1574477756.317,-25.879,39.062,14.160,-14.648,66.895
1574477756.321,-20.996,43.457,18.066,-15.625,108.887
1574477756.325,-6.836,34.668,28.320,-9.766,21.484
1574477756.329,8.789,31.250,32.227,-16.602,18.066
1574477756.333,10.254,36.621,30.762,-26.367,26.367
1574477756.337,5.859,36.133,31.738,-11.719,-30.273
1574477756.341,6.348,35.156,37.109,-7.812,10.742
1574477756.345,-2.441,31.738,35.645,-33.691,36.621
1574477756.348,-16.113,35.156,32.715,-44.434,25.879
1574477756.352,-15.137,37.598,34.180,-38.574,33.203
1574477756.356,-20.996,29.785,32.715,-39.062,66.895
1574477756.360,-26.367,30.273,34.668,-30.762,61.035
1574477756.364,-22.461,33.691,32.227,-27.344,9.766
1574477756.368,-24.902,30.273,27.344,-22.949,-15.137
1574477756.372,-31.250,23.926,31.250,-16.602,39.062
1574477756.376,-36.621,28.809,34.668,-38.574,40.527
1574477756.380,-28.809,36.133,36.621,-33.691,10.742
1574477756.384,-23.926,35.156,38.574,-16.113,-26.855
1574477756.388,-36.621,21.973,29.297,-36.133,26.367
1574477756.391,-38.574,17.090,25.391,-37.598,67.871
1574477756.395,-32.715,21.484,33.203,-28.809,-11.719
1574477756.399,-40.039,24.414,32.715,-30.273,-12.695
1574477756.403,-50.781,23.926,31.250,-20.996,9.277
1574477756.407,-43.945,21.484,31.738,-19.531,14.648
1574477756.411,-29.785,23.926,34.668,-23.926,4.883
1574477756.415,-28.809,31.738,42.480,-21.973,20.996
1574477756.419,-30.762,27.344,39.551,-9.766,62.012
1574477756.423,-27.344,25.391,31.250,-6.348,-7.324
1574477756.427,-20.996,29.785,31.738,-24.902,5.371
1574477756.431,-8.301,31.738,27.344,-22.949,48.828
1574477756.434,-3.418,33.691,22.949,-21.484,-13.184
1574477756.438,-10.254,27.832,28.320,-17.090,-46.387
1574477756.442,-7.324,23.438,32.715,-8.301,8.301
1574477756.446,11.719,30.762,35.645,-1.953,31.738
1574477756.450,20.996,27.344,39.551,4.395,-7.812
1574477756.454,6.348,21.973,49.805,8.789,41.504
1574477756.458,-5.859,33.691,52.246,11.230,61.035
1574477756.462,-11.230,38.574,26.367,0.488,1.465
1574477756.466,-5.371,37.109,17.090,-8.789,-8.301
1574477756.470,7.324,34.180,41.992,-16.113,28.809
1574477756.473,1.465,30.762,48.340,-12.695,41.016
1574477756.477,-19.043,30.273,45.410,-15.137,53.223
1574477756.481,-27.832,27.832,35.645,-22.461,34.180
1574477756.485,-24.902,26.855,21.973,-14.160,-17.578
1574477756.489,-19.531,21.973,27.832,10.254,-20.508
1574477756.493,-16.602,20.020,32.715,0.488,-22.461
1574477756.497,-33.691,19.531,27.344,-24.414,-23.926
1574477756.501,-43.457,20.020,29.297,-20.508,-53.223
1574477756.505,-31.738,23.438,41.992,-8.301,-31.738
1574477756.509,-16.113,20.020,51.270,1.465,-14.648
1574477756.513,-16.113,22.461,37.598,-7.324,-72.754
1574477756.516,-31.250,22.461,30.273,-10.742,-19.043
1574477756.520,-31.738,19.531,43.945,0.488,46.875
1574477756.524,-20.508,21.484,47.363,-4.395,43.457
1574477756.528,-13.184,20.996,49.316,-16.113,85.449
1574477756.532,-20.996,21.973,42.969,-16.602,47.363
1574477756.536,-20.020,32.227,36.133,-19.043,-47.852
1574477756.540,-21.973,33.203,37.109,-27.344,-33.203
1574477756.544,-26.367,29.297,27.832,-27.832,16.113
1574477756.548,-7.324,30.762,18.555,-3.418,-7.324
1574477756.552,13.672,37.109,22.461,12.695,11.230
1574477756.555,4.883,37.109,25.879,-12.695,72.266
1574477756.559,-16.602,34.668,25.879,-27.832,65.430
1574477756.563,-25.879,37.598,29.785,-24.414,27.832
1574477756.567,-14.160,34.668,33.691,-17.578,8.789
1574477756.571,7.812,43.457,38.574,-10.742,12.695
1574477756.575,6.348,51.758,27.344,-21.484,13.672
1574477756.579,-10.742,45.898,15.137,-20.020,20.996
1574477756.583,0.488,39.062,16.113,-8.301,19.043
1574477756.587,18.555,39.062,19.043,-11.230,75.195
1574477756.591,20.508,41.016,25.879,1.953,83.008
1574477756.595,7.324,36.133,31.738,1.465,17.090
1574477756.598,-7.812,27.344,31.250,0.977,7.324
1574477756.602,-22.461,23.926,15.137,20.020,27.344
1574477756.606,-27.832,20.508,11.719,7.324,25.879
1574477756.610,-15.137,30.273,27.344,-10.742,-37.598
1574477756.614,-13.672,25.879,38.574,-14.160,-40.039
1574477756.618,-38.086,16.113,41.992,-13.672,20.996
1574477756.622,-46.875,20.508,33.203,-1.465,2.930
1574477756.626,-26.855,24.902,25.879,6.836,-11.230
1574477756.630,-15.625,17.090,33.691,0.000,45.898
1574477756.634,-20.020,7.324,33.203,-14.160,61.523
1574477756.638,-29.297,9.766,36.133,-9.766,25.391
1574477756.641,-28.809,7.324,34.180,-2.930,28.809
1574477756.645,-10.742,6.348,28.320,8.301,75.195
1574477756.649,4.395,10.742,36.133,6.836,23.926
1574477756.653,10.254,24.414,40.039,3.906,-14.160
1574477756.657,19.531,36.621,22.949,7.324,8.789
1574477756.661,19.531,27.832,13.184,-8.789,33.203
1574477756.665,-0.977,15.625,29.297,-22.949,36.133
1574477756.669,-5.371,14.160,35.156,-18.066,-19.043
1574477756.673,1.953,19.043,33.203,-4.395,-5.371
1574477756.677,-3.418,20.996,39.062,-1.953,-12.207
1574477756.680,1.465,17.578,36.133,9.277,-40.039
1574477756.684,11.230,29.297,27.344,21.484,0.488
1574477756.688,-1.953,38.574,26.367,-10.742,49.316
1574477756.692,-25.391,40.039,25.391,-29.297,51.270
1574477756.696,-31.250,40.527,21.973,-18.555,48.340
1574477756.700,-35.645,36.133,21.973,-36.133,49.805
1574477756.704,-65.430,34.668,31.250,-76.660,-22.461
1574477756.708,-71.777,39.551,39.551,-78.125,-12.695
1574477756.712,-57.617,35.645,30.273,-81.055,60.547
1574477756.716,-70.312,39.062,25.879,-104.004,62.012
1574477756.720,-88.867,54.688,29.785,-118.164,11.719
1574477756.723,-96.680,52.734,19.043,-129.395,21.484
1574477756.727,-93.262,47.363,0.000,-131.348,41.016
1574477756.731,-84.961,47.363,-4.395,-128.906,68.848
1574477756.735,-78.613,56.152,2.930,-124.023,61.523
1574477756.739,-81.543,56.152,6.836,-108.887,-44.922
1574477756.743,-75.195,46.387,9.766,-94.238,-51.270
1574477756.747,-56.641,45.898,1.465,-85.938,16.602
1574477756.751,-41.016,41.016,2.930,-61.035,41.016
1574477756.755,-29.785,34.668,-0.488,-69.336,47.852
1574477756.759,-34.180,34.180,3.906,-83.984,37.598
1574477756.763,-43.945,31.250,15.137,-67.383,21.484
1574477756.766,-36.133,28.320,11.230,-63.477,32.227
1574477756.770,-18.555,28.809,5.371,-53.711,57.129
1574477756.774,-8.789,33.691,2.930,-36.621,25.391
1574477756.778,-9.277,38.086,5.371,-37.598,72.266
1574477756.782,-13.184,39.062,5.859,-42.480,102.539
1574477756.786,-8.789,39.062,16.113,-27.344,53.711
1574477756.790,5.859,35.156,25.391,-8.789,34.180
1574477756.794,11.230,29.785,23.438,-20.020,-10.742
1574477756.798,-4.883,28.809,25.391,-25.391,-50.781
1574477756.802,-14.160,26.855,14.648,-22.461,-39.062
1574477756.805,-5.371,24.414,-1.953,-39.551,-23.438
1574477756.809,6.348,28.809,7.324,-40.039,2.930
1574477756.813,9.766,27.832,24.414,-27.344,87.891
1574477756.817,3.418,27.832,25.391,-21.484,84.473
1574477756.821,-6.836,31.738,11.719,-21.973,27.832
1574477756.825,-3.906,27.832,8.789,-33.203,37.598
1574477756.829,10.742,22.949,24.414,-27.344,35.156
1574477756.833,12.695,26.367,35.156,-16.113,16.602
1574477756.837,-7.324,28.320,18.066,-30.762,40.039
1574477756.841,-28.809,25.879,0.977,-27.344,14.648
1574477756.845,-14.648,25.879,14.160,-10.742,51.758
1574477756.848,-8.301,23.438,17.578,-18.066,101.562
1574477756.852,-13.672,29.785,20.508,-29.785,49.316
1574477756.856,-5.859,35.645,25.391,-18.555,-39.062
1574477756.860,-10.742,31.738,14.160,-15.137,-15.137
1574477756.864,-22.949,20.508,12.695,-23.438,28.320
1574477756.868,-14.160,20.020,23.926,-16.113,37.109
1574477756.872,-1.953,32.227,22.461,-20.508,32.227
1574477756.876,-9.766,34.668,12.207,-36.133,38.574
1574477756.880,-17.578,32.715,11.230,-34.180,67.871
1574477756.884,-15.137,31.738,23.926,-31.738,26.855
1574477756.887,-0.977,28.320,25.879,-17.090,45.410
1574477756.891,10.742,31.250,23.926,-4.883,51.758
1574477756.895,-2.441,35.645,26.855,-36.133,43.457
1574477756.899,-11.719,30.762,18.555,-49.805,82.520
1574477756.903,-6.348,32.227,16.602,-44.434,71.777
1574477756.907,-4.883,35.645,8.789,-47.363,11.230
1574477756.911,6.348,32.715,6.836,-29.297,4.883
1574477756.915,-0.488,30.762,26.855,-18.555,63.965
1574477756.919,-16.602,27.344,31.250,-25.879,33.691
1574477756.923,-16.113,31.250,24.902,-36.621,11.719
1574477756.927,-8.301,40.039,26.855,-34.180,43.945
1574477756.930,4.883,45.410,36.133,-19.043,-1.465
1574477756.934,-4.395,38.574,29.785,-23.926,-23.438
1574477756.938,-24.902,28.320,4.883,-27.832,12.695
1574477756.942,-27.832,34.180,3.906,-25.879,13.672
1574477756.946,-18.066,39.551,5.859,-25.879,3.418
1574477756.950,-1.465,33.691,9.766,-7.324,-10.254
1574477756.954,3.418,30.273,22.949,-6.348,-12.207
1574477756.958,-1.953,41.992,25.879,-16.113,-11.719
1574477756.962,-10.742,42.480,26.367,-8.789,-21.484
1574477756.966,-13.672,31.738,23.926,2.930,20.508
1574477756.970,1.465,34.180,23.438,12.695,-14.160
1574477756.973,2.441,38.574,18.555,6.348,-58.594
1574477756.977,-9.766,39.062,10.742,-11.719,-9.277
1574477756.981,-8.301,27.832,5.371,1.465,32.227
1574477756.985,-8.301,24.902,8.301,17.578,21.973
1574477756.989,-2.930,34.180,15.625,4.395,61.523
1574477756.993,-1.953,39.551,25.879,6.348,73.242
1574477756.997,-20.020,35.645,35.645,1.953,19.043
1574477757.001,-28.320,30.762,34.180,-0.488,-27.832
1574477757.005,-21.973,36.133,40.527,7.324,9.766
1574477757.009,-21.973,39.551,33.203,-1.953,-1.953
1574477757.012,-23.926,40.039,20.508,-1.953,-9.766
1574477757.016,-24.414,39.062,20.508,11.230,48.340
1574477757.020,-26.367,37.109,28.320,0.488,80.566
1574477757.024,-24.414,30.762,37.598,-10.742,57.129
1574477757.028,-12.207,28.320,28.320,-7.812,70.801
1574477757.032,4.395,33.203,15.625,-2.441,32.715
1574477757.036,-0.488,40.527,33.691,8.301,-52.734
1574477757.040,-20.020,43.457,46.875,13.672,-15.625
1574477757.044,-32.715,37.109,31.738,-6.348,39.062
